scope,replicate,policy,unit,group_value_aggregation,auc20,hit_count20,total_top_units,recall20,first_hit,hit_positions
external_candidate,279,shuffled_neighbor_family_first_consensus,provenance_group,max,9,2,4,0.5,13,13;20
external_candidate,280,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,9,9;14
external_candidate,281,shuffled_neighbor_family_first_consensus,provenance_group,max,27,3,4,0.75,4,4;12;20
external_candidate,282,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,283,shuffled_neighbor_family_first_consensus,provenance_group,max,12,2,4,0.5,14,14;16
external_candidate,284,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,4,0.25,8,8
external_candidate,285,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,286,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,4,0.25,14,14
external_candidate,287,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,288,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,4,0.5,9,9;13
external_candidate,289,shuffled_neighbor_family_first_consensus,provenance_group,max,9,2,4,0.5,14,14;19
external_candidate,290,shuffled_neighbor_family_first_consensus,provenance_group,max,28,3,4,0.75,7,7;12;16
external_candidate,291,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,4,0.5,7,7;8
external_candidate,292,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,293,shuffled_neighbor_family_first_consensus,provenance_group,max,48,3,4,0.75,1,1;3;11
external_candidate,294,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,4,0.5,4,4;16
external_candidate,295,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,4,0.5,6,6;13
external_candidate,296,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,4,0.25,14,14
external_candidate,297,shuffled_neighbor_family_first_consensus,provenance_group,max,28,3,4,0.75,6,6;14;15
external_candidate,298,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,4,0.5,7,7;12
external_candidate,299,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,4,0.25,18,18
external_candidate,300,shuffled_neighbor_family_first_consensus,provenance_group,max,13,2,4,0.5,10,10;19
external_candidate,301,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,4,0.25,9,9
external_candidate,302,shuffled_neighbor_family_first_consensus,provenance_group,max,37,4,4,1.0,1,1;10;16;20
external_candidate,303,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,304,shuffled_neighbor_family_first_consensus,provenance_group,max,12,2,4,0.5,13,13;17
external_candidate,305,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,4,0.25,3,3
external_candidate,306,shuffled_neighbor_family_first_consensus,provenance_group,max,14,2,4,0.5,8,8;20
external_candidate,307,shuffled_neighbor_family_first_consensus,provenance_group,max,19,1,4,0.25,2,2
external_candidate,308,shuffled_neighbor_family_first_consensus,provenance_group,max,8,2,4,0.5,16,16;18
external_candidate,309,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,310,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,5,5;18
external_candidate,311,shuffled_neighbor_family_first_consensus,provenance_group,max,27,3,4,0.75,4,4;13;19
external_candidate,312,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,313,shuffled_neighbor_family_first_consensus,provenance_group,max,68,4,4,1.0,1,1;2;3;10
external_candidate,314,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,6,6;15
external_candidate,315,shuffled_neighbor_family_first_consensus,provenance_group,max,15,3,4,0.75,13,13;15;20
external_candidate,316,shuffled_neighbor_family_first_consensus,provenance_group,max,32,3,4,0.75,7,7;11;13
external_candidate,317,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,318,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,4,0.25,8,8
external_candidate,319,shuffled_neighbor_family_first_consensus,provenance_group,max,36,3,4,0.75,1,1;10;16
external_candidate,320,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,4,0.25,18,18
external_candidate,321,shuffled_neighbor_family_first_consensus,provenance_group,max,40,3,4,0.75,1,1;5;17
external_candidate,322,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,4,0.5,3,3;12
external_candidate,323,shuffled_neighbor_family_first_consensus,provenance_group,max,37,2,4,0.5,2,2;3
external_candidate,324,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,4,0.25,1,1
external_candidate,325,shuffled_neighbor_family_first_consensus,provenance_group,max,31,2,4,0.5,3,3;8
external_candidate,326,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,327,shuffled_neighbor_family_first_consensus,provenance_group,max,34,3,4,0.75,5,5;11;13
external_candidate,328,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,4,0.5,6,6;14
external_candidate,329,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,4,0.25,12,12
external_candidate,330,shuffled_neighbor_family_first_consensus,provenance_group,max,14,2,4,0.5,8,8;20
external_candidate,331,shuffled_neighbor_family_first_consensus,provenance_group,max,35,3,4,0.75,6,6;8;14
external_candidate,332,shuffled_neighbor_family_first_consensus,provenance_group,max,6,2,4,0.5,17,17;19
external_candidate,333,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,334,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,4,0.5,5,5;9
external_candidate,335,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,4,0.5,1,1;8
external_candidate,336,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,337,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,4,0.5,1,1;6
external_candidate,338,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,4,0.25,8,8
external_candidate,339,shuffled_neighbor_family_first_consensus,provenance_group,max,59,4,4,1.0,2,2;4;5;14
external_candidate,340,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,4,0.5,6,6;13
external_candidate,341,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,4,0.5,3,3;15
external_candidate,342,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,4,0.25,18,18
external_candidate,343,shuffled_neighbor_family_first_consensus,provenance_group,max,23,2,4,0.5,1,1;18
external_candidate,344,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,4,0.5,2,2;7
external_candidate,345,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,4,0.5,6,6;19
external_candidate,346,shuffled_neighbor_family_first_consensus,provenance_group,max,23,3,4,0.75,3,3;18;19
external_candidate,347,shuffled_neighbor_family_first_consensus,provenance_group,max,16,3,4,0.75,8,8;19;20
external_candidate,348,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,4,0.5,9,9;17
external_candidate,349,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,350,shuffled_neighbor_family_first_consensus,provenance_group,max,25,4,4,1.0,8,8;16;17;18
external_candidate,351,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,4,0.5,1,1;11
external_candidate,352,shuffled_neighbor_family_first_consensus,provenance_group,max,15,3,4,0.75,14,14;16;18
external_candidate,353,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,354,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,7,7;14
external_candidate,355,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,4,0.25,7,7
external_candidate,356,shuffled_neighbor_family_first_consensus,provenance_group,max,18,1,4,0.25,3,3
external_candidate,357,shuffled_neighbor_family_first_consensus,provenance_group,max,44,3,4,0.75,2,2;8;9
external_candidate,358,shuffled_neighbor_family_first_consensus,provenance_group,max,41,3,4,0.75,5,5;6;11
external_candidate,359,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,4,0.5,6,6;19
external_candidate,360,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,4,0.25,6,6
external_candidate,361,shuffled_neighbor_family_first_consensus,provenance_group,max,33,3,4,0.75,2,2;9;19
external_candidate,362,shuffled_neighbor_family_first_consensus,provenance_group,max,7,2,4,0.5,15,15;20
external_candidate,363,shuffled_neighbor_family_first_consensus,provenance_group,max,15,1,4,0.25,6,6
external_candidate,364,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,4,0.5,3,3;11
external_candidate,365,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,4,0.25,18,18
external_candidate,366,shuffled_neighbor_family_first_consensus,provenance_group,max,20,2,4,0.5,7,7;15
external_candidate,367,shuffled_neighbor_family_first_consensus,provenance_group,max,25,3,4,0.75,8,8;13;17
external_candidate,368,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,4,4;17
external_candidate,369,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,4,0.25,1,1
external_candidate,370,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,4,0.5,6,6;9
external_candidate,371,shuffled_neighbor_family_first_consensus,provenance_group,max,24,2,4,0.5,5,5;13
external_candidate,372,shuffled_neighbor_family_first_consensus,provenance_group,max,30,3,4,0.75,4,4;9;20
external_candidate,373,shuffled_neighbor_family_first_consensus,provenance_group,max,30,2,4,0.5,2,2;10
external_candidate,374,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,4,0.25,7,7
external_candidate,375,shuffled_neighbor_family_first_consensus,provenance_group,max,15,3,4,0.75,11,11;18;19
external_candidate,376,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,4,0.5,11,11;15
external_candidate,377,shuffled_neighbor_family_first_consensus,provenance_group,max,48,4,4,1.0,6,6;8;10;12
external_candidate,378,shuffled_neighbor_family_first_consensus,provenance_group,max,22,3,4,0.75,4,4;18;19
external_candidate,379,shuffled_neighbor_family_first_consensus,provenance_group,max,26,2,4,0.5,1,1;15
external_candidate,380,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,381,shuffled_neighbor_family_first_consensus,provenance_group,max,13,1,4,0.25,8,8
external_candidate,382,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,4,0.25,14,14
external_candidate,383,shuffled_neighbor_family_first_consensus,provenance_group,max,3,1,4,0.25,18,18
external_candidate,384,shuffled_neighbor_family_first_consensus,provenance_group,max,35,4,4,1.0,8,8;9;13;19
external_candidate,385,shuffled_neighbor_family_first_consensus,provenance_group,max,21,2,4,0.5,3,3;18
external_candidate,386,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,387,shuffled_neighbor_family_first_consensus,provenance_group,max,28,2,4,0.5,2,2;12
external_candidate,388,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,389,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,4,0.5,1,1;6
external_candidate,390,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,4,0.25,15,15
external_candidate,391,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,392,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,4,0.5,2,2;7
external_candidate,393,shuffled_neighbor_family_first_consensus,provenance_group,max,17,2,4,0.5,12,12;13
external_candidate,394,shuffled_neighbor_family_first_consensus,provenance_group,max,36,2,4,0.5,2,2;4
external_candidate,395,shuffled_neighbor_family_first_consensus,provenance_group,max,18,3,4,0.75,9,9;17;19
external_candidate,396,shuffled_neighbor_family_first_consensus,provenance_group,max,35,2,4,0.5,2,2;5
external_candidate,397,shuffled_neighbor_family_first_consensus,provenance_group,max,42,3,4,0.75,2,2;6;13
external_candidate,398,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,4,0.25,12,12
external_candidate,399,shuffled_neighbor_family_first_consensus,provenance_group,max,33,2,4,0.5,1,1;8
external_candidate,400,shuffled_neighbor_family_first_consensus,provenance_group,max,20,1,4,0.25,1,1
external_candidate,401,shuffled_neighbor_family_first_consensus,provenance_group,max,37,3,4,0.75,6,6;9;11
external_candidate,402,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,403,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,4,0.25,9,9
external_candidate,404,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,4,0.5,8,8;12
external_candidate,405,shuffled_neighbor_family_first_consensus,provenance_group,max,12,1,4,0.25,9,9
external_candidate,406,shuffled_neighbor_family_first_consensus,provenance_group,max,48,4,4,1.0,3,3;4;9;20
external_candidate,407,shuffled_neighbor_family_first_consensus,provenance_group,max,2,1,4,0.25,19,19
external_candidate,408,shuffled_neighbor_family_first_consensus,provenance_group,max,41,3,4,0.75,4,4;6;12
external_candidate,409,shuffled_neighbor_family_first_consensus,provenance_group,max,36,3,4,0.75,5,5;8;14
external_candidate,410,shuffled_neighbor_family_first_consensus,provenance_group,max,14,1,4,0.25,7,7
external_candidate,411,shuffled_neighbor_family_first_consensus,provenance_group,max,49,4,4,1.0,2,2;8;10;15
external_candidate,412,shuffled_neighbor_family_first_consensus,provenance_group,max,16,2,4,0.5,10,10;16
external_candidate,413,shuffled_neighbor_family_first_consensus,provenance_group,max,16,1,4,0.25,5,5
external_candidate,414,shuffled_neighbor_family_first_consensus,provenance_group,max,5,1,4,0.25,16,16
external_candidate,415,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,11,11;12
external_candidate,416,shuffled_neighbor_family_first_consensus,provenance_group,max,8,1,4,0.25,13,13
external_candidate,417,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,4,0.5,4,4;11
external_candidate,418,shuffled_neighbor_family_first_consensus,provenance_group,max,31,3,4,0.75,9,9;11;12
external_candidate,419,shuffled_neighbor_family_first_consensus,provenance_group,max,37,3,4,0.75,3,3;4;19
external_candidate,420,shuffled_neighbor_family_first_consensus,provenance_group,max,22,2,4,0.5,6,6;14
external_candidate,421,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,422,shuffled_neighbor_family_first_consensus,provenance_group,max,10,3,4,0.75,14,14;19;20
external_candidate,423,shuffled_neighbor_family_first_consensus,provenance_group,max,0,0,4,0.0,21,
external_candidate,424,shuffled_neighbor_family_first_consensus,provenance_group,max,27,2,4,0.5,4,4;11
external_candidate,425,shuffled_neighbor_family_first_consensus,provenance_group,max,32,2,4,0.5,2,2;8
external_candidate,426,shuffled_neighbor_family_first_consensus,provenance_group,max,52,4,4,1.0,2,2;3;8;19
external_candidate,427,shuffled_neighbor_family_first_consensus,provenance_group,max,9,1,4,0.25,12,12
external_candidate,428,shuffled_neighbor_family_first_consensus,provenance_group,max,10,1,4,0.25,11,11
external_candidate,429,shuffled_neighbor_family_first_consensus,provenance_group,max,12,2,4,0.5,12,12;18
external_candidate,430,shuffled_neighbor_family_first_consensus,provenance_group,max,15,2,4,0.5,8,8;19
external_candidate,431,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,4,0.25,14,14
external_candidate,432,shuffled_neighbor_family_first_consensus,provenance_group,max,6,1,4,0.25,15,15
external_candidate,433,shuffled_neighbor_family_first_consensus,provenance_group,max,19,2,4,0.5,9,9;14
external_candidate,434,shuffled_neighbor_family_first_consensus,provenance_group,max,4,1,4,0.25,17,17
external_candidate,435,shuffled_neighbor_family_first_consensus,provenance_group,max,7,1,4,0.25,14,14
